conversation_hash,variant,language,code_index,error_line,error_character,error_id,error_message
ec2118d583229aed623fa891caffbc56,from-security-standpoint,javascript,0,54,25,files.javascript.rules.browser.security.insecure-document-method,"User controlled data in methods like `innerHTML`, `outerHTML` or `document.write` is an anti-pattern that can lead to XSS vulnerabilities"
ec2118d583229aed623fa891caffbc56,from-security-standpoint,javascript,0,54,25,files.javascript.rules.browser.security.insecure-innerhtml,User controlled data in a `item.querySelector('.timer_h').nextElementSibling.innerHTML` is an anti-pattern that can lead to XSS vulnerabilities
ec2118d583229aed623fa891caffbc56,from-security-standpoint,javascript,0,55,25,files.javascript.rules.browser.security.insecure-document-method,"User controlled data in methods like `innerHTML`, `outerHTML` or `document.write` is an anti-pattern that can lead to XSS vulnerabilities"
ec2118d583229aed623fa891caffbc56,from-security-standpoint,javascript,0,55,25,files.javascript.rules.browser.security.insecure-innerhtml,User controlled data in a `item.querySelector('.timer_i').nextElementSibling.innerHTML` is an anti-pattern that can lead to XSS vulnerabilities
ec2118d583229aed623fa891caffbc56,from-security-standpoint,javascript,0,56,25,files.javascript.rules.browser.security.insecure-document-method,"User controlled data in methods like `innerHTML`, `outerHTML` or `document.write` is an anti-pattern that can lead to XSS vulnerabilities"
ec2118d583229aed623fa891caffbc56,from-security-standpoint,javascript,0,56,25,files.javascript.rules.browser.security.insecure-innerhtml,User controlled data in a `item.querySelector('.timer_s').nextElementSibling.innerHTML` is an anti-pattern that can lead to XSS vulnerabilities
ec2118d583229aed623fa891caffbc56,from-security-standpoint,javascript,0,65,25,files.javascript.rules.browser.security.insecure-document-method,"User controlled data in methods like `innerHTML`, `outerHTML` or `document.write` is an anti-pattern that can lead to XSS vulnerabilities"
ec2118d583229aed623fa891caffbc56,from-security-standpoint,javascript,0,65,25,files.javascript.rules.browser.security.insecure-innerhtml,User controlled data in a `item.closest('.product_page').querySelector('.current_bet span').innerHTML` is an anti-pattern that can lead to XSS vulnerabilities
ec2118d583229aed623fa891caffbc56,from-security-standpoint,javascript,0,66,25,files.javascript.rules.browser.security.insecure-document-method,"User controlled data in methods like `innerHTML`, `outerHTML` or `document.write` is an anti-pattern that can lead to XSS vulnerabilities"
ec2118d583229aed623fa891caffbc56,from-security-standpoint,javascript,0,66,25,files.javascript.rules.browser.security.insecure-innerhtml,User controlled data in a `item.closest('.product_page').querySelector('.bet_count span').innerHTML` is an anti-pattern that can lead to XSS vulnerabilities
ec2118d583229aed623fa891caffbc56,from-security-standpoint,javascript,0,68,21,files.javascript.rules.browser.security.insecure-document-method,"User controlled data in methods like `innerHTML`, `outerHTML` or `document.write` is an anti-pattern that can lead to XSS vulnerabilities"
ec2118d583229aed623fa891caffbc56,from-security-standpoint,javascript,0,68,21,files.javascript.rules.browser.security.insecure-innerhtml,User controlled data in a `item.nextElementSibling.innerHTML` is an anti-pattern that can lead to XSS vulnerabilities
ec2ecaa00a49cbf3bc42e93c8594f0ac,from-security-standpoint,javascript,1,44,47,files.javascript.rules.lang.security.audit.path-traversal.path-join-resolve-traversal,"Detected possible user input going into a `path.join` or `path.resolve` function. This could possibly lead to a path traversal vulnerability,  where the attacker can access arbitrary files stored in the file system. Instead, be sure to sanitize or validate user input first."
ec2ecaa00a49cbf3bc42e93c8594f0ac,from-security-standpoint,javascript,1,48,37,files.javascript.rules.lang.security.audit.path-traversal.path-join-resolve-traversal,"Detected possible user input going into a `path.join` or `path.resolve` function. This could possibly lead to a path traversal vulnerability,  where the attacker can access arbitrary files stored in the file system. Instead, be sure to sanitize or validate user input first."
ec2ecaa00a49cbf3bc42e93c8594f0ac,from-security-standpoint,javascript,1,49,23,files.javascript.rules.lang.security.audit.detect-non-literal-require,"Detected the use of require(variable). Calling require with a non-literal argument might allow an attacker to load and run arbitrary code, or access arbitrary files."
ec2ecaa00a49cbf3bc42e93c8594f0ac,from-security-standpoint,javascript,1,55,38,files.javascript.rules.lang.security.audit.path-traversal.path-join-resolve-traversal,"Detected possible user input going into a `path.join` or `path.resolve` function. This could possibly lead to a path traversal vulnerability,  where the attacker can access arbitrary files stored in the file system. Instead, be sure to sanitize or validate user input first."
ec2ecaa00a49cbf3bc42e93c8594f0ac,from-security-standpoint,javascript,1,55,72,files.javascript.rules.lang.security.audit.path-traversal.path-join-resolve-traversal,"Detected possible user input going into a `path.join` or `path.resolve` function. This could possibly lead to a path traversal vulnerability,  where the attacker can access arbitrary files stored in the file system. Instead, be sure to sanitize or validate user input first."
ec759058ac22cea92e348b08882560ff,from-security-standpoint,javascript,0,4,9,files.javascript.rules.lang.security.html-in-template-string,"This template literal looks like HTML and has interpolated variables. These variables are not HTML-encoded by default. If the variables contain HTML tags, these may be interpreted by the browser, resulting in cross-site scripting (XSS)."
ec759058ac22cea92e348b08882560ff,from-security-standpoint,javascript,1,5,11,files.javascript.rules.lang.security.html-in-template-string,"This template literal looks like HTML and has interpolated variables. These variables are not HTML-encoded by default. If the variables contain HTML tags, these may be interpreted by the browser, resulting in cross-site scripting (XSS)."
ecbd76caa0a1f8c21e479b86a4d9a5be,from-security-standpoint,javascript,2,17,11,files.javascript.rules.puppeteer.security.audit.puppeteer-goto-injection,If unverified user data can reach the `goto` method it can result in Server-Side Request Forgery vulnerabilities
ecbd76caa0a1f8c21e479b86a4d9a5be,from-security-standpoint,javascript,2,35,15,files.javascript.rules.puppeteer.security.audit.puppeteer-goto-injection,If unverified user data can reach the `goto` method it can result in Server-Side Request Forgery vulnerabilities
ed92d6aae162293bc3b0757ecb680804,from-security-standpoint,javascript,0,3,7,files.javascript.rules.express.security.audit.express-check-csurf-middleware-usage,A CSRF middleware was not detected in your express application. Ensure you are either using one such as `csurf` or `csrf` (see rule references) and/or you are properly doing CSRF validation in your routes with a token or cookies.
eda98d9b9f49e5d24dd979d3d8eb18cd,from-security-standpoint,javascript,0,8,7,files.javascript.rules.express.security.audit.express-check-csurf-middleware-usage,A CSRF middleware was not detected in your express application. Ensure you are either using one such as `csurf` or `csrf` (see rule references) and/or you are properly doing CSRF validation in your routes with a token or cookies.
f2aaffea58b70445ba519ccf2372e605,from-security-standpoint,javascript,2,2,7,files.javascript.rules.express.security.audit.express-check-csurf-middleware-usage,A CSRF middleware was not detected in your express application. Ensure you are either using one such as `csurf` or `csrf` (see rule references) and/or you are properly doing CSRF validation in your routes with a token or cookies.
f6d8b7ac34e26c1ea55a70714718b85f,from-security-standpoint,javascript,1,3,12,files.javascript.rules.lang.security.html-in-template-string,"This template literal looks like HTML and has interpolated variables. These variables are not HTML-encoded by default. If the variables contain HTML tags, these may be interpreted by the browser, resulting in cross-site scripting (XSS)."
f6d8b7ac34e26c1ea55a70714718b85f,from-security-standpoint,javascript,3,1,1,files.javascript.rules.browser.security.insecure-document-method,"User controlled data in methods like `innerHTML`, `outerHTML` or `document.write` is an anti-pattern that can lead to XSS vulnerabilities"
f6d8b7ac34e26c1ea55a70714718b85f,from-security-standpoint,javascript,3,1,1,files.javascript.rules.browser.security.insecure-innerhtml,User controlled data in a `document.getElementById(`gpt_${window.token}`).innerHTML` is an anti-pattern that can lead to XSS vulnerabilities
f70f171081d6ecf4b3863b0fbb7577c3,from-security-standpoint,javascript,1,6,12,files.javascript.rules.express.security.audit.express-check-csurf-middleware-usage,A CSRF middleware was not detected in your express application. Ensure you are either using one such as `csurf` or `csrf` (see rule references) and/or you are properly doing CSRF validation in your routes with a token or cookies.
f8fb385ade7de3b618cdee02010428d8,from-security-standpoint,javascript,0,19,21,files.javascript.rules.browser.security.insecure-document-method,"User controlled data in methods like `innerHTML`, `outerHTML` or `document.write` is an anti-pattern that can lead to XSS vulnerabilities"
f8fb385ade7de3b618cdee02010428d8,from-security-standpoint,javascript,0,19,21,files.javascript.rules.browser.security.insecure-innerhtml,User controlled data in a `para.innerHTML` is an anti-pattern that can lead to XSS vulnerabilities
f8fb385ade7de3b618cdee02010428d8,from-security-standpoint,javascript,0,23,21,files.javascript.rules.browser.security.insecure-document-method,"User controlled data in methods like `innerHTML`, `outerHTML` or `document.write` is an anti-pattern that can lead to XSS vulnerabilities"
