conversation_hash,language,code_index,error_line,error_character,error_id,error_message
b71bb8e276728536c7af781abe9d4e21,javascript,2,8,3,files.javascript.rules.browser.security.insecure-document-method,"User controlled data in methods like `innerHTML`, `outerHTML` or `document.write` is an anti-pattern that can lead to XSS vulnerabilities"
b71bb8e276728536c7af781abe9d4e21,javascript,2,8,3,files.javascript.rules.browser.security.insecure-innerhtml,User controlled data in a `paintingDiv.innerHTML` is an anti-pattern that can lead to XSS vulnerabilities
b77afe58b8fbd55c8c7594dfb735c3a8,javascript,2,3,21,files.javascript.rules.lang.security.html-in-template-string,"This template literal looks like HTML and has interpolated variables. These variables are not HTML-encoded by default. If the variables contain HTML tags, these may be interpreted by the browser, resulting in cross-site scripting (XSS)."
b7919a9d5527d878c29432b98929b875,javascript,0,3,7,files.javascript.rules.express.security.audit.express-check-csurf-middleware-usage,A CSRF middleware was not detected in your express application. Ensure you are either using one such as `csurf` or `csrf` (see rule references) and/or you are properly doing CSRF validation in your routes with a token or cookies.
b7cecdbd19e4e592039f45b98302cce7,javascript,0,25,3,files.javascript.rules.browser.security.insecure-document-method,"User controlled data in methods like `innerHTML`, `outerHTML` or `document.write` is an anti-pattern that can lead to XSS vulnerabilities"
b7cecdbd19e4e592039f45b98302cce7,javascript,0,25,3,files.javascript.rules.browser.security.insecure-innerhtml,User controlled data in a `textElement.innerHTML` is an anti-pattern that can lead to XSS vulnerabilities
b7e96679add708de4314e9bc8c694c9e,javascript,2,20,9,files.javascript.rules.browser.security.insecure-document-method,"User controlled data in methods like `innerHTML`, `outerHTML` or `document.write` is an anti-pattern that can lead to XSS vulnerabilities"
b7e96679add708de4314e9bc8c694c9e,javascript,2,20,9,files.javascript.rules.browser.security.insecure-innerhtml,User controlled data in a `block.innerHTML` is an anti-pattern that can lead to XSS vulnerabilities
b7e96679add708de4314e9bc8c694c9e,javascript,2,20,27,files.javascript.rules.lang.security.html-in-template-string,"This template literal looks like HTML and has interpolated variables. These variables are not HTML-encoded by default. If the variables contain HTML tags, these may be interpreted by the browser, resulting in cross-site scripting (XSS)."
b8d017b1c861ed6f2e41d3df1409ad09,javascript,1,2,7,files.javascript.rules.express.security.audit.express-check-csurf-middleware-usage,A CSRF middleware was not detected in your express application. Ensure you are either using one such as `csurf` or `csrf` (see rule references) and/or you are properly doing CSRF validation in your routes with a token or cookies.
b8d017b1c861ed6f2e41d3df1409ad09,javascript,3,2,7,files.javascript.rules.express.security.audit.express-check-csurf-middleware-usage,A CSRF middleware was not detected in your express application. Ensure you are either using one such as `csurf` or `csrf` (see rule references) and/or you are properly doing CSRF validation in your routes with a token or cookies.
b8d017b1c861ed6f2e41d3df1409ad09,javascript,3,25,13,files.javascript.rules.express.security.audit.xss.direct-response-write,"Detected directly writing to a Response object from user-defined input. This bypasses any HTML escaping and may expose your application to a Cross-Site-scripting (XSS) vulnerability. Instead, use 'resp.render()' to render safely escaped HTML."
b918f50fa0f7ccf1624668936ee5fede,javascript,1,14,25,files.javascript.rules.browser.security.eval-detected,"Detected the use of eval(). eval() can be dangerous if used to evaluate dynamic content. If this content can be input from outside the program, this may be a code injection vulnerability. Ensure evaluated content is not definable by external sources."
b93177e42f187df7909de994279011ad,javascript,0,19,21,files.javascript.rules.lang.security.audit.unsafe-formatstring,"Detected string concatenation with a non-literal variable in a util.format / console.log function. If an attacker injects a format specifier in the string, it will forge the log message. Try to use constant values for the format string."
b93177e42f187df7909de994279011ad,javascript,0,44,17,files.javascript.rules.lang.security.audit.unsafe-formatstring,"Detected string concatenation with a non-literal variable in a util.format / console.log function. If an attacker injects a format specifier in the string, it will forge the log message. Try to use constant values for the format string."
b93177e42f187df7909de994279011ad,javascript,0,49,17,files.javascript.rules.lang.security.audit.unsafe-formatstring,"Detected string concatenation with a non-literal variable in a util.format / console.log function. If an attacker injects a format specifier in the string, it will forge the log message. Try to use constant values for the format string."
bbc446e063a3a4f996246aad37408ef8,javascript,0,6,5,files.javascript.rules.browser.security.wildcard-postmessage-configuration,"The target origin of the window.postMessage() API is set to ""*"". This could allow for information disclosure due to the possibility of any origin allowed to receive the message."
bbc446e063a3a4f996246aad37408ef8,javascript,1,3,1,files.javascript.rules.browser.security.insufficient-postmessage-origin-validation,No validation of origin is done by the addEventListener API. It may be possible to exploit this flaw to perform Cross Origin attacks such as Cross-Site Scripting(XSS).
bc155fd7ab855cba18694db5e35b09f7,javascript,2,6,39,files.javascript.rules.lang.security.audit.path-traversal.path-join-resolve-traversal,"Detected possible user input going into a `path.join` or `path.resolve` function. This could possibly lead to a path traversal vulnerability,  where the attacker can access arbitrary files stored in the file system. Instead, be sure to sanitize or validate user input first."
bc155fd7ab855cba18694db5e35b09f7,javascript,2,31,15,files.javascript.rules.lang.security.audit.detect-non-literal-fs-filename,"Detected that function argument `req` has entered the fs module. An attacker could potentially control the location of this file, to include going backwards in the directory with '../'. To address this, ensure that user-controlled variables in file paths are validated."
bc2e800b1b6d4f2f5eaec1f5d793dc7d,javascript,3,14,48,files.javascript.rules.lang.security.audit.path-traversal.path-join-resolve-traversal,"Detected possible user input going into a `path.join` or `path.resolve` function. This could possibly lead to a path traversal vulnerability,  where the attacker can access arbitrary files stored in the file system. Instead, be sure to sanitize or validate user input first."
bc2e800b1b6d4f2f5eaec1f5d793dc7d,javascript,3,15,42,files.javascript.rules.lang.security.audit.detect-non-literal-fs-filename,"Detected that function argument `fileName` has entered the fs module. An attacker could potentially control the location of this file, to include going backwards in the directory with '../'. To address this, ensure that user-controlled variables in file paths are validated."
bc2e800b1b6d4f2f5eaec1f5d793dc7d,javascript,3,34,46,files.javascript.rules.lang.security.audit.path-traversal.path-join-resolve-traversal,"Detected possible user input going into a `path.join` or `path.resolve` function. This could possibly lead to a path traversal vulnerability,  where the attacker can access arbitrary files stored in the file system. Instead, be sure to sanitize or validate user input first."
bc2e800b1b6d4f2f5eaec1f5d793dc7d,javascript,3,35,40,files.javascript.rules.lang.security.audit.detect-non-literal-fs-filename,"Detected that function argument `id` has entered the fs module. An attacker could potentially control the location of this file, to include going backwards in the directory with '../'. To address this, ensure that user-controlled variables in file paths are validated."
bc4d236fb2dc77a872dd8db10138d8d8,javascript,3,2,7,files.javascript.rules.express.security.audit.express-check-csurf-middleware-usage,A CSRF middleware was not detected in your express application. Ensure you are either using one such as `csurf` or `csrf` (see rule references) and/or you are properly doing CSRF validation in your routes with a token or cookies.
bcc49506e0858a152b6b986376f837ca,javascript,0,6,7,files.javascript.rules.express.security.audit.express-check-csurf-middleware-usage,A CSRF middleware was not detected in your express application. Ensure you are either using one such as `csurf` or `csrf` (see rule references) and/or you are properly doing CSRF validation in your routes with a token or cookies.
bcc49506e0858a152b6b986376f837ca,javascript,0,47,19,files.javascript.rules.lang.security.audit.unsafe-formatstring,"Detected string concatenation with a non-literal variable in a util.format / console.log function. If an attacker injects a format specifier in the string, it will forge the log message. Try to use constant values for the format string."
bd688ece8539aa7bd2d70f80f62be44e,javascript,0,7,3,files.javascript.rules.browser.security.insecure-document-method,"User controlled data in methods like `innerHTML`, `outerHTML` or `document.write` is an anti-pattern that can lead to XSS vulnerabilities"
bd688ece8539aa7bd2d70f80f62be44e,javascript,0,7,3,files.javascript.rules.browser.security.insecure-innerhtml,User controlled data in a `input.innerHTML` is an anti-pattern that can lead to XSS vulnerabilities
be5543b16b85e2b4acff3cd25d26c5e5,javascript,0,7,33,files.javascript.rules.browser.security.eval-detected,"Detected the use of eval(). eval() can be dangerous if used to evaluate dynamic content. If this content can be input from outside the program, this may be a code injection vulnerability. Ensure evaluated content is not definable by external sources."
bead670351724ca454de4750a741985a,javascript,3,14,31,files.javascript.rules.jsonwebtoken.security.hardcoded-jwt-secret,"A hard-coded credential was detected. It is not recommended to store credentials in source-code, as this risks secrets being leaked and used by either an internal or external malicious adversary. It is recommended to use environment variables to securely provide credentials or retrieve credentials from a secure vault or HSM (Hardware Security Module)."
